date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:40:32	90675/90675	---M--	200	added ('OK')	image/jpeg	etag:%2216233-58e92074f0440%22	https://www.designesia.com/themes/lovus/images_02/background/subheader.jpg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images_02/background/subheader.jpg	(from https://www.designesia.com/themes/lovus/css/bg.css)
06:40:32	154591/154591	---M--	200	added ('OK')	image/jpeg	etag:%2225bdf-58e92016cddee%22	https://www.designesia.com/themes/lovus/images/background/subheader-6.jpg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images/background/subheader-6.jpg	(from https://www.designesia.com/themes/lovus/css/bg.css)
06:40:33	149931/149931	---M--	200	added ('OK')	image/jpeg	etag:%22249ab-58e9200eb88e1%22	https://www.designesia.com/themes/lovus/images/background/6.jpg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images/background/6.jpg	(from https://www.designesia.com/themes/lovus/css/bg.css)
06:40:33	123819/123819	---M--	200	added ('OK')	image/jpeg	etag:%221e3ab-58e92071c2cc1%22	https://www.designesia.com/themes/lovus/images_02/background/3.jpg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images_02/background/3.jpg	(from https://www.designesia.com/themes/lovus/css/bg.css)
06:40:33	120925/120925	---M--	200	added ('OK')	image/jpeg	etag:%221d85d-58e92071e1120%22	https://www.designesia.com/themes/lovus/images_02/background/4.jpg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images_02/background/4.jpg	(from https://www.designesia.com/themes/lovus/css/bg.css)
06:40:33	87589/87589	---M--	200	added ('OK')	image/jpeg	etag:%2215625-58e9200cf5634%22	https://www.designesia.com/themes/lovus/images/background/4.jpg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images/background/4.jpg	(from https://www.designesia.com/themes/lovus/css/bg.css)
06:40:33	79486/79486	---M--	200	added ('OK')	image/jpeg	etag:%221367e-58e92010fd9aa%22	https://www.designesia.com/themes/lovus/images/background/5.jpg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images/background/5.jpg	(from https://www.designesia.com/themes/lovus/css/bg.css)
06:40:34	102862/102862	---M--	200	added ('OK')	image/jpeg	etag:%22191ce-58e92010598b1%22	https://www.designesia.com/themes/lovus/images/background/7.jpg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images/background/7.jpg	(from https://www.designesia.com/themes/lovus/css/bg.css)
06:40:34	211555/211555	---M--	200	added ('OK')	image/jpeg	etag:%2233a63-58e9207004833%22	https://www.designesia.com/themes/lovus/images_02/background/1.jpg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images_02/background/1.jpg	(from https://www.designesia.com/themes/lovus/css/bg.css)
06:40:35	102917/102917	---M--	200	added ('OK')	image/jpeg	etag:%2219205-58e9207003893%22	https://www.designesia.com/themes/lovus/images_02/background/2.jpg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images_02/background/2.jpg	(from https://www.designesia.com/themes/lovus/css/bg.css)
06:40:35	116425/116425	---M--	200	added ('OK')	image/jpeg	etag:%221c6c9-58e920737f20f%22	https://www.designesia.com/themes/lovus/images_02/background/bg-side-1.jpg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images_02/background/bg-side-1.jpg	(from https://www.designesia.com/themes/lovus/css/bg.css)
06:40:35	119629/119629	---M--	200	added ('OK')	image/jpeg	etag:%221d34d-58e9207387eaf%22	https://www.designesia.com/themes/lovus/images_02/background/bg-side-2.jpg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images_02/background/bg-side-2.jpg	(from https://www.designesia.com/themes/lovus/css/bg.css)
06:40:35	4433/4433	---M--	200	added ('OK')	text/css	etag:%221151-58e91e633d1c4%22	https://www.designesia.com/themes/lovus/css/colors/gold.css	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/css/colors/gold.css	(from https://www.designesia.com/themes/lovus/css/color.css)
06:40:36	210936/210936	---M--	200	added ('OK')	image/jpeg	etag:%22337f8-58e920349f959%22	https://www.designesia.com/themes/lovus/images/slider/1.jpg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images/slider/1.jpg	(from https://www.designesia.com/themes/lovus/index.html)
06:40:36	97170/97170	---M--	200	added ('OK')	image/jpeg	etag:%2217b92-58e9203413eff%22	https://www.designesia.com/themes/lovus/images/slider/2.jpg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images/slider/2.jpg	(from https://www.designesia.com/themes/lovus/index.html)
06:40:36	65552/65552	---M--	200	added ('OK')	image/jpeg	etag:%2210010-58e92039a3c06%22	https://www.designesia.com/themes/lovus/images/slider/3.jpg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images/slider/3.jpg	(from https://www.designesia.com/themes/lovus/index.html)
06:40:36	24915/24915	---M--	200	added ('OK')	image/jpeg	etag:%226153-58e9201945b34%22	https://www.designesia.com/themes/lovus/images/misc/1.jpg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images/misc/1.jpg	(from https://www.designesia.com/themes/lovus/index.html)
06:40:37	26010/26010	---M--	200	added ('OK')	image/jpeg	etag:%22659a-58e92019610b3%22	https://www.designesia.com/themes/lovus/images/misc/2.jpg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images/misc/2.jpg	(from https://www.designesia.com/themes/lovus/index.html)
06:40:37	100356/100356	---M--	200	added ('OK')	image/jpeg	etag:%2218804-58e920625c740%22	https://www.designesia.com/themes/lovus/images/gallery/category-3/1.jpg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images/gallery/category-3/1.jpg	(from https://www.designesia.com/themes/lovus/index.html)
06:40:38	115174/115174	---M--	200	added ('OK')	image/jpeg	etag:%221c1e6-58e9206416d4f%22	https://www.designesia.com/themes/lovus/images/gallery/category-3/2.jpg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images/gallery/category-3/2.jpg	(from https://www.designesia.com/themes/lovus/index.html)
06:40:38	151105/151105	---M--	200	added ('OK')	image/jpeg	etag:%2224e41-58e920640158f%22	https://www.designesia.com/themes/lovus/images/gallery/category-3/3.jpg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images/gallery/category-3/3.jpg	(from https://www.designesia.com/themes/lovus/index.html)
06:40:40	116584/116584	---M--	200	added ('OK')	image/jpeg	etag:%221c768-58e92065a15bf%22	https://www.designesia.com/themes/lovus/images/gallery/category-3/4.jpg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images/gallery/category-3/4.jpg	(from https://www.designesia.com/themes/lovus/index.html)
06:40:40	142723/142723	---M--	200	added ('OK')	image/jpeg	etag:%2222d83-58e92065ea99c%22	https://www.designesia.com/themes/lovus/images/gallery/category-3/5.jpg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images/gallery/category-3/5.jpg	(from https://www.designesia.com/themes/lovus/index.html)
06:40:40	85274/85274	---M--	200	added ('OK')	image/jpeg	etag:%2214d1a-58e92066fdfd1%22	https://www.designesia.com/themes/lovus/images/gallery/category-3/6.jpg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images/gallery/category-3/6.jpg	(from https://www.designesia.com/themes/lovus/index.html)
06:40:41	93238/93238	---M--	200	added ('OK')	image/jpeg	etag:%2216c36-58e9203cee844%22	https://www.designesia.com/themes/lovus/images/slider/7.jpg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images/slider/7.jpg	(from https://www.designesia.com/themes/lovus/01_index_3.html)
06:40:41	2693/2693	---M--	200	added ('OK')	application/javascript	etag:%22a85-5bea65037c6c7%22	https://www.designesia.com/themes/lovus/js/validation-rsvp.js	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/js/validation-rsvp.js	(from https://www.designesia.com/themes/lovus/01_index_3.html)
06:40:42	214557/214557	---M--	200	added ('OK')	image/jpeg	etag:%223461d-58e9203dc849b%22	https://www.designesia.com/themes/lovus/images/slider/8.jpg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images/slider/8.jpg	(from https://www.designesia.com/themes/lovus/01_index_3.html)
06:40:42	953/953	---M--	200	added ('OK')	image/png	etag:%223b9-58e9206921d5a%22	https://www.designesia.com/themes/lovus/images_02/logo-2.png	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images_02/logo-2.png	(from https://www.designesia.com/themes/lovus/02_index.html)
06:40:42	848/848	---M--	200	added ('OK')	image/png	etag:%22350-58e92069f6b92%22	https://www.designesia.com/themes/lovus/images_02/logo.png	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images_02/logo.png	(from https://www.designesia.com/themes/lovus/02_index.html)
06:40:43	9159/9159	---M-Z	200	added ('OK')	text/html	etag:%2223c7-5c2abaa388e92-gzip%22	https://www.designesia.com/themes/lovus/02_contact.html	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/02_contact.html	(from https://www.designesia.com/themes/lovus/02_index.html)
06:40:43	2504726/2504726	---M--	200	added ('OK')	audio/mpeg	etag:%22263816-58e920c8b945e%22	https://www.designesia.com/themes/lovus/music/Feels%20Like%20a%20Wedding%20Day.mp3	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/music/Feels%20Like%20a%20Wedding%20Day.mp3	(from https://www.designesia.com/themes/lovus/index.html)
06:40:43	11386/11386	---M-Z	200	added ('OK')	text/html	etag:%222c7a-5c2abaa2ac35b-gzip%22	https://www.designesia.com/themes/lovus/02_about.html	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/02_about.html	(from https://www.designesia.com/themes/lovus/02_index.html)
06:40:43	7353/7353	---M-Z	200	added ('OK')	text/html	etag:%221cb9-5c2abaa5d0e3b-gzip%22	https://www.designesia.com/themes/lovus/02_services.html	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/02_services.html	(from https://www.designesia.com/themes/lovus/02_index.html)
06:40:43	9200/9200	---M-Z	200	added ('OK')	text/html	etag:%2223f0-5c2abaa5647df-gzip%22	https://www.designesia.com/themes/lovus/02_packages.html	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/02_packages.html	(from https://www.designesia.com/themes/lovus/02_index.html)
06:40:44	12387/12387	---M-Z	200	added ('OK')	text/html	etag:%223063-5c2abaa2f95b8-gzip%22	https://www.designesia.com/themes/lovus/02_blog.html	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/02_blog.html	(from https://www.designesia.com/themes/lovus/02_index.html)
06:40:44	2215/2215	---M--	200	added ('OK')	image/png	etag:%228a7-58e9206920dba%22	https://www.designesia.com/themes/lovus/images_02/logo-big.png	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images_02/logo-big.png	(from https://www.designesia.com/themes/lovus/02_index.html)
06:40:44	126764/126764	---M--	200	added ('OK')	image/jpeg	etag:%221ef2c-58e9208d6fb03%22	https://www.designesia.com/themes/lovus/images_02/slider/1.jpg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images_02/slider/1.jpg	(from https://www.designesia.com/themes/lovus/02_index.html)
06:40:45	6922/6922	---M--	200	added ('OK')	image/jpeg	etag:%221b0a-58e9208881fb6%22	https://www.designesia.com/themes/lovus/images_02/services/1.jpg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images_02/services/1.jpg	(from https://www.designesia.com/themes/lovus/02_index.html)
06:40:45	7071/7071	---M--	200	added ('OK')	image/jpeg	etag:%221b9f-58e9208881fb6%22	https://www.designesia.com/themes/lovus/images_02/services/2.jpg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images_02/services/2.jpg	(from https://www.designesia.com/themes/lovus/02_index.html)
06:40:45	138519/138519	---M--	200	added ('OK')	image/jpeg	etag:%2221d17-58e9208d94cc1%22	https://www.designesia.com/themes/lovus/images_02/slider/2.jpg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images_02/slider/2.jpg	(from https://www.designesia.com/themes/lovus/02_index.html)
06:40:45	12095/12095	---M--	200	added ('OK')	image/jpeg	etag:%222f3f-58e92089619cd%22	https://www.designesia.com/themes/lovus/images_02/services/3.jpg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images_02/services/3.jpg	(from https://www.designesia.com/themes/lovus/02_index.html)
06:40:46	8010/8010	---M--	200	added ('OK')	image/jpeg	etag:%221f4a-58e920896296d%22	https://www.designesia.com/themes/lovus/images_02/services/4.jpg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images_02/services/4.jpg	(from https://www.designesia.com/themes/lovus/02_index.html)
06:40:46	53018/53018	---M--	200	added ('OK')	image/jpeg	etag:%22cf1a-58e9207e24b01%22	https://www.designesia.com/themes/lovus/images_02/misc/w1.jpg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images_02/misc/w1.jpg	(from https://www.designesia.com/themes/lovus/02_index.html)
06:40:46	83713/83713	---M--	200	added ('OK')	image/jpeg	etag:%2214701-58e9207f69e14%22	https://www.designesia.com/themes/lovus/images_02/misc/w2.jpg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images_02/misc/w2.jpg	(from https://www.designesia.com/themes/lovus/02_index.html)
06:40:47	57509/57509	---M--	200	added ('OK')	image/jpeg	etag:%22e0a5-58e9207f80573%22	https://www.designesia.com/themes/lovus/images_02/misc/w3.jpg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images_02/misc/w3.jpg	(from https://www.designesia.com/themes/lovus/02_index.html)
06:40:47	53018/53018	---M--	200	added ('OK')	image/jpeg	etag:%22cf1a-58e92080c6826%22	https://www.designesia.com/themes/lovus/images_02/misc/w4.jpg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images_02/misc/w4.jpg	(from https://www.designesia.com/themes/lovus/02_index.html)
06:40:47	1565/1565	---M--	200	added ('OK')	image/png	etag:%2261d-58e92069f5bf2%22	https://www.designesia.com/themes/lovus/images_02/logo-med.png	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images_02/logo-med.png	(from https://www.designesia.com/themes/lovus/02_index.html)
06:40:48	1433/1433	---M--	200	added ('OK')	application/javascript	etag:%22599-5bea6504c7799%22	https://www.designesia.com/themes/lovus/js/validation.js	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/js/validation.js	(from https://www.designesia.com/themes/lovus/02_index.html)
06:40:48	53018/53018	---M--	200	added ('OK')	image/jpeg	etag:%22cf1a-58e920777aa66%22	https://www.designesia.com/themes/lovus/images_02/gallery/1.jpg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images_02/gallery/1.jpg	(from https://www.designesia.com/themes/lovus/02_index_2.html)
06:40:48	83713/83713	---M--	200	added ('OK')	image/jpeg	etag:%2214701-58e92077865e6%22	https://www.designesia.com/themes/lovus/images_02/gallery/2.jpg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images_02/gallery/2.jpg	(from https://www.designesia.com/themes/lovus/02_index_2.html)
06:40:49	57509/57509	---M--	200	added ('OK')	image/jpeg	etag:%22e0a5-58e92078d8418%22	https://www.designesia.com/themes/lovus/images_02/gallery/3.jpg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images_02/gallery/3.jpg	(from https://www.designesia.com/themes/lovus/02_index_2.html)
06:40:49	90869/90869	---M--	200	added ('OK')	image/jpeg	etag:%22162f5-58e92078ebc97%22	https://www.designesia.com/themes/lovus/images_02/gallery/4.jpg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images_02/gallery/4.jpg	(from https://www.designesia.com/themes/lovus/02_index_2.html)
06:40:49	50062/50062	---M--	200	added ('OK')	image/jpeg	etag:%22c38e-58e9207a36d6a%22	https://www.designesia.com/themes/lovus/images_02/gallery/5.jpg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images_02/gallery/5.jpg	(from https://www.designesia.com/themes/lovus/02_index_2.html)
06:40:49	51362/51362	---M--	200	added ('OK')	image/jpeg	etag:%22c8a2-58e9207a4c529%22	https://www.designesia.com/themes/lovus/images_02/gallery/6.jpg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images_02/gallery/6.jpg	(from https://www.designesia.com/themes/lovus/02_index_2.html)
06:40:50	2711/2711	---M-Z	200	added ('OK')	text/html	etag:%22a97-5c2abaa80b324-gzip%22	https://www.designesia.com/themes/lovus/rsvp.html	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/rsvp.html	(from https://www.designesia.com/themes/lovus/01_about-her.html)
06:40:50	46337/46337	---M--	200	added ('OK')	image/jpeg	etag:%22b501-58e92040b741c%22	https://www.designesia.com/themes/lovus/images/story/1.jpg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images/story/1.jpg	(from https://www.designesia.com/themes/lovus/01_story.html)
06:40:51	77595/77595	---M--	200	added ('OK')	image/jpeg	etag:%2212f1b-58e92040c8d5c%22	https://www.designesia.com/themes/lovus/images/story/2.jpg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images/story/2.jpg	(from https://www.designesia.com/themes/lovus/01_story.html)
06:40:51	40841/40841	---M--	200	added ('OK')	image/jpeg	etag:%229f89-58e92041db3f1%22	https://www.designesia.com/themes/lovus/images/story/3.jpg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images/story/3.jpg	(from https://www.designesia.com/themes/lovus/01_story.html)
06:40:51	43508/43508	---M--	200	added ('OK')	image/jpeg	etag:%22a9f4-58e92041e8eb0%22	https://www.designesia.com/themes/lovus/images/story/4.jpg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images/story/4.jpg	(from https://www.designesia.com/themes/lovus/01_story.html)
06:40:51	37560/37560	---M--	200	added ('OK')	image/jpeg	etag:%2292b8-58e92042f6725%22	https://www.designesia.com/themes/lovus/images/story/5.jpg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images/story/5.jpg	(from https://www.designesia.com/themes/lovus/01_story.html)
06:40:52	56418/56418	---M--	200	added ('OK')	image/jpeg	etag:%22dc62-58e9202a7ce22%22	https://www.designesia.com/themes/lovus/images/people/1.jpg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images/people/1.jpg	(from https://www.designesia.com/themes/lovus/01_people.html)
06:40:52	77907/77907	---M--	200	added ('OK')	image/jpeg	etag:%2213053-58e9202d006e8%22	https://www.designesia.com/themes/lovus/images/people/2.jpg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images/people/2.jpg	(from https://www.designesia.com/themes/lovus/01_people.html)
06:40:52	61536/61536	---M--	200	added ('OK')	image/jpeg	etag:%22f060-58e9202d11088%22	https://www.designesia.com/themes/lovus/images/people/3.jpg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images/people/3.jpg	(from https://www.designesia.com/themes/lovus/01_people.html)
06:40:52	59610/59610	---M--	200	added ('OK')	image/jpeg	etag:%22e8da-58e9202e61f1a%22	https://www.designesia.com/themes/lovus/images/people/4.jpg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images/people/4.jpg	(from https://www.designesia.com/themes/lovus/01_people.html)
06:40:53	20922/20922	---M--	200	added ('OK')	image/jpeg	etag:%2251ba-58e9202e2a47c%22	https://www.designesia.com/themes/lovus/images/people/5.jpg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images/people/5.jpg	(from https://www.designesia.com/themes/lovus/01_people.html)
06:40:53	21078/21078	---M--	200	added ('OK')	image/jpeg	etag:%225256-58e9202f37cf1%22	https://www.designesia.com/themes/lovus/images/people/6.jpg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images/people/6.jpg	(from https://www.designesia.com/themes/lovus/01_people.html)
06:40:53	20063/20063	---M--	200	added ('OK')	image/jpeg	etag:%224e5f-58e9202f764ef%22	https://www.designesia.com/themes/lovus/images/people/7.jpg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images/people/7.jpg	(from https://www.designesia.com/themes/lovus/01_people.html)
06:40:53	19509/19509	---M--	200	added ('OK')	image/jpeg	etag:%224c35-58e9203048446%22	https://www.designesia.com/themes/lovus/images/people/8.jpg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images/people/8.jpg	(from https://www.designesia.com/themes/lovus/01_people.html)
06:40:54	32580/32580	---M--	200	added ('OK')	image/jpeg	etag:%227f44-58e920308d9a4%22	https://www.designesia.com/themes/lovus/images/people/9.jpg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images/people/9.jpg	(from https://www.designesia.com/themes/lovus/01_people.html)
06:40:54	29631/29631	---M--	200	added ('OK')	image/jpeg	etag:%2273bf-58e9202a424a5%22	https://www.designesia.com/themes/lovus/images/people/10.jpg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images/people/10.jpg	(from https://www.designesia.com/themes/lovus/01_people.html)
06:40:54	28991/28991	---M--	200	added ('OK')	image/jpeg	etag:%22713f-58e9202b7eb18%22	https://www.designesia.com/themes/lovus/images/people/11.jpg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images/people/11.jpg	(from https://www.designesia.com/themes/lovus/01_people.html)
06:40:55	34790/34790	---M--	200	added ('OK')	image/jpeg	etag:%2287e6-58e9202bac976%22	https://www.designesia.com/themes/lovus/images/people/12.jpg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images/people/12.jpg	(from https://www.designesia.com/themes/lovus/01_people.html)
06:40:55	45661/45661	---M--	200	added ('OK')	image/jpeg	etag:%22b25d-58e9205a0b916%22	https://www.designesia.com/themes/lovus/images/gallery/category-2/1.jpg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images/gallery/category-2/1.jpg	(from https://www.designesia.com/themes/lovus/01_gallery.html)
06:40:56	85602/85602	---M--	200	added ('OK')	image/jpeg	etag:%2214e62-58e9205c99dbc%22	https://www.designesia.com/themes/lovus/images/gallery/category-2/2.jpg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images/gallery/category-2/2.jpg	(from https://www.designesia.com/themes/lovus/01_gallery.html)
06:40:56	95073/95073	---M--	200	added ('OK')	image/jpeg	etag:%2217361-58e9205b71f68%22	https://www.designesia.com/themes/lovus/images/gallery/category-2/3.jpg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images/gallery/category-2/3.jpg	(from https://www.designesia.com/themes/lovus/01_gallery.html)
06:40:56	45473/45473	---M--	200	added ('OK')	image/jpeg	etag:%22b1a1-58e9205cc7c1a%22	https://www.designesia.com/themes/lovus/images/gallery/category-2/4.jpg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images/gallery/category-2/4.jpg	(from https://www.designesia.com/themes/lovus/01_gallery.html)
06:40:56	63017/63017	---M--	200	added ('OK')	image/jpeg	etag:%22f629-58e9205dfd52e%22	https://www.designesia.com/themes/lovus/images/gallery/category-2/5.jpg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images/gallery/category-2/5.jpg	(from https://www.designesia.com/themes/lovus/01_gallery.html)
06:40:56	60191/60191	---M--	200	added ('OK')	image/jpeg	etag:%22eb1f-58e9205e2c32c%22	https://www.designesia.com/themes/lovus/images/gallery/category-2/6.jpg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images/gallery/category-2/6.jpg	(from https://www.designesia.com/themes/lovus/01_gallery.html)
06:40:57	84779/84779	---M--	200	added ('OK')	image/jpeg	etag:%2214b2b-58e92022e29d1%22	https://www.designesia.com/themes/lovus/images/news/1.jpg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images/news/1.jpg	(from https://www.designesia.com/themes/lovus/01_journal.html)
06:40:58	186551/186551	---M--	200	added ('OK')	image/jpeg	etag:%222d8b7-58e92023d9ae7%22	https://www.designesia.com/themes/lovus/images/news/2.jpg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images/news/2.jpg	(from https://www.designesia.com/themes/lovus/01_journal.html)
06:40:58	200680/200680	---M--	200	added ('OK')	image/jpeg	etag:%2230fe8-58e92028a5355%22	https://www.designesia.com/themes/lovus/images/news/3.jpg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images/news/3.jpg	(from https://www.designesia.com/themes/lovus/01_journal.html)
06:40:58	1544/1544	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2023:40:58%20GMT	https://www.designesia.com/themes/lovus/css/	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/css/index.html	(from https://www.designesia.com/themes/lovus/01_journal.html)
06:40:59	76518/76518	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2212ae6-58e91e889c662%22	https://www.designesia.com/themes/lovus/fonts/font-awesome/fonts/fontawesome-webfont.eot?v=4.6.3	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/fonts/font-awesome/fonts/fontawesome-webfont5b62.eot	(from https://www.designesia.com/themes/lovus/fonts/font-awesome/css/font-awesome.css)
